date,text,favorites,retweets
2012-02-20,"letting the days go by, let the water hold me down",0,0
2012-02-20,if only i was there,0,0
2012-02-20,oh class just started?,0,0
2012-02-20,"We buy things we dont need, with money we dont have, to impress people we dont like",0,0
2012-02-20,Just saw someone in the class im walking to walking the opposite direction of me #huh,0,0
2012-02-20,Econometrics about to kick my ass and its only a quiz..,0,0
2012-02-21,"I took that as he was being a dick “@h_ailey: ""sakai chatroom: is a 40 out of 40 good?"" #communicationnmajors”",0,0
2012-02-21,http://t.co/rhu6Wdm lmao fucking ACCURATE,0,0
2012-02-21,http://t.co/883JfWI yikessss im already tired of hearing this song in every girls car,0,0
2012-02-21,Every girl starts to look the same,0,0
2012-02-21,Too many comm classes,0,0
2012-02-21,"Lmao RT @realjondauch Drakes line shoulda went Sweat pants, hair tied, chillin in Comm with no make up on.",0,0
2012-02-21,Ugly bitches from my other class in this class..dont have any interest in talking to you #sorryimnotsorry,0,0
2012-02-21,"""Omggg hiiii im gonna sit by you!""",0,0
2012-02-21,"So funny seeing girls in comm classes not know each other in the beginning, join a sorority, and then they flock to each other",0,0
2012-02-21,That awkward moment when you are early to class and dont remember exactly where you usually sit,0,0
2012-02-21,Yes i let you walk in front of me so you open the door and i dont have to,0,0
2012-02-21,Home is what you make it* MY BAD no one wants my friendship anyway!,0,0
2012-02-21,If anyone knows what movie thats from you get my friendship! Very valuable,0,0
2012-02-21,You like the see homos naked?,0,0
2012-02-21,Life is what you make it,0,0
2012-02-21,I think i know who dat bitch is,0,0
2012-02-21,Wish i could grow out a scragly beard and take in stray animals,0,0
2012-02-21,So fuckin bored,0,0
2012-02-21,CANT WAIT FOR THETA CHI PART 2 THIS WEEKEND YEAH,0,0
2012-02-21,Just cracked my neck so loudly,0,0
2012-02-21,Coffees almost done and its not even 11... #shit,0,0
2012-02-21,Scary lookin bitch,0,0
2012-02-21,Using on topic discussions to straight talk to me,0,0
2012-02-21,This bitchh,0,0
2012-02-21,Blankkk,0,0
2012-02-21,Blank thoughtss,0,0
2012-02-21,http://t.co/883JfWI actually,0,0
2012-02-21,damnnnnn http://t.co/przDwk9,0,0
2012-02-21,Where we going? the Moon...,0,0
2012-02-21,Takeout cold by the time we get back #ruoffcampusproblems,0,0
2012-02-22,You can fuck wit it or middle fingers up to your whole crew,0,0
2012-02-22,What else is new like I be like tah hell wit you,0,0
2012-02-22,But im about to looooose mah mind,0,0
2012-02-22,Yaaaa,0,0
2012-02-22,LET GO,0,0
2012-02-22,Wish i could have a moment like the car crash scene in fight club,0,0
2012-02-22,Can never tell if the people behind me can read what im typing,0,0
2012-02-22,Most frustrating thing in the world is not being able to find what you want,0,0
2012-02-22,Why in the world did i come to this class,0,0
2012-02-22,"ima be the same, ill probably never change",0,0
2012-02-22,Funny how my old highs is suddenly my new lows,0,0
2012-02-22,Cant sleep like a mofucka and i have no internet,0,0
2012-02-22,Awaiting the drunken return of @GoneNwild @tom_young33 #mardigras,0,0
2012-02-22,hold mah drink bitch,0,0
2012-02-22,miss when conversations with my parents werent all about important things,0,0
2012-02-23,happy thursdayyy,0,0
2012-02-23,Seriously get out mah face I don't want to donate,0,0
2012-02-23,No i do not want to donate get out mah face,0,0
2012-02-23,And why is it so HOT,0,0
2012-02-23,Whyy does freling smell so bad,0,0
2012-02-23,People be hella thirsty on days like this,0,0
2012-02-23,BUT WHAT IS HIS NAME,0,0
2012-02-23,Always pass this kid and say whattup,0,0
2012-02-23,Just saw you epicly fail at parking DONT THINK NO ONE WAS LOOKING,0,0
2012-02-23,Beautiful day to have econometrics and an exam back to back,0,0
2012-02-23,Lol RT @realjondauch side boob,0,0
2012-02-23,love me some soulll,0,0
2012-02-23,Woooooo about the sweet sweet lovee I losttt,0,0
2012-02-23,Woke up at 730 without my alarm wooo,0,0
2012-02-23,Nice and well rested for this exam,0,0
2012-02-23,http://t.co/TMTGDQF,0,0
2012-02-23,Let me know when dudeRT @alllllred I'm going to hold a seminar for college guys on how to talk to girls #noswag #nomanners #nogame #clueless,0,0
2012-02-24,That awkward moment when you go to check your sideview mirror and remember its not there...,0,0
2012-02-24,is she really goin outt with himmm,0,0
2012-02-24,MAN SO HUNGOVER FROM FRATS LAST NIGHT,0,0
2012-02-24,pause,0,0
2012-02-24,so intimidated by this tall girl right now,0,0
2012-02-24,i always think of questions to ask after the conversation is over,0,0
2012-02-24,#WhoYMCMBWillSignNext Linnnnnn,0,0
2012-02-24,"slept with my watch on, guess i was alittle drunk",0,0
2012-02-25,we are pregaming the pregame to the pregame @leumas_deraj,0,0
2012-02-25,"""My girl friend said she doesn't like Rebelution
She is single now...
hahahahah jk!
She is dead.""",0,0
2012-02-25,Laisse tomber les filles Un jour c’est toi qu’on laissera,0,0
2012-02-25,Leave the girls alone or one day itll be you they will leave,0,0
2012-02-25,cocaines a helluva drug,0,0
2012-02-25,“@GoneNwild: what the fuck is water”,0,0
2012-02-25,the travel drink is key,0,0
2012-02-25,its not even her birthdayyy,0,0
2012-02-25,OMG THETA CHI YEAH,0,0
2012-02-25,ive figured it out,0,0
2012-02-25,the empiree,0,0
2012-02-26,Hawkdown. We just chill we dont fly@GoneNwild,0,0
2012-02-27,On my backup battery..must have tweeted alot today,0,0
2012-02-27,And for the people in front of me to walk normal human being speed,0,0
2012-02-27,All i want is some Yoohoo,0,0
2012-02-27,Fuckin pumpedd RT @RapGenius Tomorrow: WZRD,0,0
2012-02-27,Yes i just saw you trip,0,0
2012-02-27,As the world turnss,0,0
2012-02-27,Where were YOU 33 years ago,0,0
2012-02-27,Youre wearing jeans a sweatshirt AND a jacket on a day like today #youcrazy,0,0
2012-02-27,And sorry sdt i still dont wanna donate to whatever your cause is,0,0
2012-02-27,Walked up and down college ave at least 17 times today,0,0
2012-02-27,Smelled more like weed in alexander than it does in my room #huh?,0,0
2012-02-27,If i had a dollar for every time someone almost walked into me while texting id be rich,0,0
2012-02-27,Hope the copier doesnt cost more than a dollar cause thats all i havee,0,0
2012-02-27,VP of ungrad studies dude is such a G,0,0
2012-02-27,Who names a building old queens,0,0
2012-02-27,Got shit to do doe,0,0
2012-02-27,I think i am potentially too on time for this meeting,0,0
2012-02-27,On my phone with a computer in front of me,0,0
2012-02-27,Where im tweeting instead of writing the paper im here to write,0,0
2012-02-27,The mysterious computer lab where i have service to tweet but not to send a text,0,0
2012-02-27,And people really need to stop bumping into my seat in this computer lab,0,0
2012-02-27,"So over listening to guys attempt to mac it with girls, yall suck at it",0,0
2012-02-27,Satisfied my daily fry addiction,0,0
2012-02-27,Boom hope shattered,0,0
2012-02-27,WHY DO YOU GIVE US HOPE PROFESSOR,0,0
2012-02-27,"Teachers late, everyone now look at the door whenever someone walks in until the hope shattering moment when it actually is the prof",0,0
2012-02-27,Papers on papers,0,0
2012-02-27,God damn due to someone taking my seat i now am surround by the B.O. of the left side of this class room #takeashower,0,0
2012-02-27,What a long weekend,0,0
2012-02-27,Hate when people take MY seat in class,0,0
2012-02-27,Econometrics tizzimee,0,0
2012-02-27,was going to do work but entourage came on...,0,0
2012-02-27,still just want to grow a scraggly beard and take in stray animals,0,0
2012-02-27,the things i find cleaning up this house after weekends..#83centralfrathouseproblems,1,0
2012-02-28,so squishy,0,0
2012-02-28,Mmmm almost time to come out of hibernation,0,0
2012-02-28,2 hours down ! But the coffee is gone,0,0
2012-02-28,"That awkward moment when talking to a girl and she says ""my boyfriend....blah blah"" womppp",0,0
2012-02-28,1 hour down 2 more togo!,0,0
2012-02-28,Thank you dunkin for the shitty coffee,0,0
2012-02-28,Wheel seat oh yeahh @Jhennel,0,0
2012-02-28,On the walk to college ave i only saw old people and little children what is this?,0,0
2012-02-28,The hunt for yoohoo day 2,0,0
2012-02-28,Too early womp,0,0
2012-02-28,When i would be hig off lifeee ohhhhh,0,0
2012-02-28,Boooo RT @SlavinAllDay Let's go Rangers! Big game tonight.,0,0
2012-02-28,Oh no a pack of woo girls approach,0,0
2012-02-28,Anyone with yoohoo to supply me it would be greatly appreciated,0,0
2012-02-28,Still no yoohoo however ..,0,0
2012-02-28,Bout to satisfy my fry addiction for the 2nd time today,0,0
2012-02-29,Feel bad for comm teachers and the students they have to deal with that just dont understand simple concepts..,0,0
2012-02-29,"This teacher better give life changing information for this exam, no idea why im here",0,0
2012-02-29,Oh yeahh usa soccer beating italy first time in 82 yearss,0,0
2012-02-29,"Life was never guaranteed to be ""fair"" oh Mancuso so wise",0,0
2012-02-29,Wet dog life,0,0
2012-02-29,wish i didnt leave bed to walk to class in this monsoon,0,0
2012-02-29,my leap year/midterm/almost spring break beard is lookin goooddd,0,0
2012-02-29,stoner styleee,0,0
2012-02-29,chicken parmmmm,0,0
2012-02-29,"whats next to your bed at home? wiz khalifa: ""some weed"" whats in your pocket right now? wiz khalifa: ""some weed"" lmao",0,0
2012-02-29,waterpipe*,0,0
2012-02-29,I miss my bong,0,0
2012-02-29,Im just tryin to sayyyy life is too short,0,0
2012-02-29,"You've got some pain behind those eyes, you know what the only cure for that is...",0,0
2012-03-01,Hope wiz signed a prenup!,0,0
2012-03-01,Spendin money spendin money spendin money,0,0
2012-03-01,"Now this guy can mac it, proppsss",0,0
2012-03-02,Thats colddd RT “@LifeofaPrincess: Life is short. So are you. Bye. #lifeofaprincess” @tregmund @JocelynSavanna,0,0
2012-03-02,need to finish this paper but im so hungry...,0,0
2012-03-02,one more paper and its da weekendddd,0,0
2012-03-02,another guy who can mac it! bringing back my faith in the male population,0,0
2012-03-02,using a pen and paper in the computer lab along with software #econometricsproblems,0,0
2012-03-02,im never shaving my beard!,0,0
2012-03-02,blah time to start tha dayy,0,0
2012-03-02,best. mac and cheese. ever.,0,0
2012-03-02,always relevant,0,0
2012-03-02,such a common question in college,0,0
2012-03-02,"""what are you doing tonight""",0,0
2012-03-02,"i have a scraggly beard and a handle of svedka, who wants to hang out",0,0
2012-03-03,MIND BOGGLING http://t.co/4drWx39,0,0
2012-03-03,"she textin my phone at 3 in the morn might as well , you can tell a bitch anything thanks to LOL",0,0
2012-03-03,"""i want to be remembered as a guy who did exactly what he wanted to do""",0,0
2012-03-03,"He who lives in harmony with himself, lives in harmony with the world",0,0
2012-03-03,*drunken picture*,0,0
2012-03-03,1,0,0
2012-03-03,"And, just when it seemed that the game is hopeless, we arranged some things for a dose of dopeness",0,0
2012-03-03,"Thank god RT @TGfireandice Devils' PR puts out statement via email that reads, ""Zach Parise is fine.""",0,0
2012-03-04,Supa pregnant,0,0
2012-03-04,live fast die young bad girls do it WELL,0,0
2012-03-05,Ah to be young again,0,0
2012-03-05,Guy next to me in this lecture hall smells like beer im jealousss,0,0
2012-03-05,i swear i get more texts while im sleeping than when im awake,0,0
2012-03-05,my light above my bed  fell down yesterday..still havent put it back up #lazy,0,0
2012-03-05,who says leggo?,0,0
2012-03-05,2 exams stand between myself and springbreak leggoo,0,0
2012-03-05,Stuck in a human-like cell and its got legs and armsss,0,0
2012-03-06,WHY DO I NEED HEADPHONES WHEN I HAVE TKE AND THEIR AWESOME MUSIC,0,0
2012-03-06,Probably not,0,0
2012-03-06,Hope my beard looks as awesome as it feels,0,0
2012-03-06,im just tryna do this study guide mannn take a shower,0,0
2012-03-06,seriously can barely breath due to the smell of the person next to me,0,0
2012-03-06,"Sittin there on twitter, i actually participate in class go sit in the back",0,0
2012-03-06,Seriously fuck this bitch i want my seat,0,0
2012-03-06,So irritated for my 3 hour class now,0,0
2012-03-06,Cannot stand when people take my seat in class..like really? Clearly my seat all semester,0,0
2012-03-06,Girl to tell you the truthhhhh thats all i wanna doo,0,0
2012-03-07,Rutgers is secretly drilling for oil on livingston,0,0
2012-03-07,Why u wear sunglasses i cant see yo face?,0,0
2012-03-07,If you dont open the windows on the bus in this weather theres something wrong with you,0,0
2012-03-07,"Imagine back in the 70s when ""protesting"" something involved actually protesting instead of just sharing something on facebook",0,0
2012-03-07,"So funny how something like kony can catch on so fast, yall wont care about it in a week",0,0
2012-03-07,Theater appreciation=hands down easiest midterm of my life first person done and almost got a 100,0,0
2012-03-07,This beard really works perfectly as a girl repellant @rob_zin,0,0
2012-03-07,As a continuation of what i said yesterday...girls with ugly ass boyfriends smh,0,0
2012-03-07,DOEE *joe budden voice*,0,0
2012-03-07,I ride for mah niggas doeeeee,0,0
2012-03-07,"Head packed full of so much useless knowledge for these 2 exams today, cant wait to forget all of it",0,0
2012-03-07,studying to EDM OH YEAHH,0,0
2012-03-07,oh my notes im supposed to be studying? yup pretty sure they are under there,0,0
2012-03-07,if i need something i know its under there somewhere,0,0
2012-03-07,the pile of clothes at the end of my bed continues to grow,0,0
2012-03-07,lmao RT “@RapGenius: BREAKING NEWS: Peyton Manning signs with YMCMB!!!”,0,0
2012-03-07,false RT “@leumas_deraj: Having an iPhone is like having a droid but better”,0,0
2012-03-07,"fuggin bills, tickets, damn kids taking my side view mirror off...",0,0
2012-03-07,owning a car isnt nearly as awesome as i always thought it would be when playing with hotwheels as a kid,0,0
2012-03-07,welp guess i should study for my 2 exams today,0,0
2012-03-07,yesss RT @Dvlsfan9: The amount of work guys put into chicks  baffles me..id rather let them come to me or just sit around and eat everything,0,0
2012-03-07,You know how I know you're a tool? You sign your takeout slip Yolo....,0,0
2012-03-07,Sorry I'm not sorry,0,0
2012-03-07,Guys with ugly ass girlfriends smh,0,0
2012-03-07,what about tommorrrowwwww,0,0
2012-03-08,Exhibit A why im scared@lauryfbaby_ RT @chrissylnguyen @Mofucka_Im_WiLL if youve dreamt of me at all that was real because I watch you sleep,0,0
2012-03-08,Lol BURN RT @imnot_a_rapper @leumas_deraj up your ass,0,1
2012-03-08,"Oh good just what i want to see, some nice PDA",0,0
2012-03-08,"Holy fuckk econometrics destroying my mind right now, never coming hungover again",0,0
2012-03-08,"Alright goodlooking econometrics teacher, yoga pants make it impossible to focus",0,0
2012-03-08,I judge my day based on how easily i cross easton every morning,0,0
2012-03-08,eh well i really just dont curr,0,0
2012-03-08,2 classes until spring break officially starts,0,0
2012-03-08,lmao oh... “@rob_zin: @Mofucka_Im_WiLL @kevmcn that is not my number eric......”,0,0
2012-03-08,drinkin wine outta solo cups,1,0
2012-03-08,http://t.co/3soDrJcJ swag?,0,0
2012-03-08,help someone abducted my roommates,0,0
2012-03-08,im drinkin waterrrr,0,0
2012-03-08,this currensy ep is pretty nice,0,0
2012-03-08,le sigh,0,0
2012-03-08,anyyywhere love but ____,0,0
2012-03-08,this skunk smell needs to go away,0,0
2012-03-08,who wants to get irresponsibly drunkkk,0,0
2012-03-09,My girl repellant is in full force,0,0
2012-03-09,Why would you drive if you had wingss,0,0
2012-03-09,"Oohh if you love soft, then you already lost",0,0
2012-03-09,"And you may find yourself in a beautiful house, with a beautiful wife, and you may ask yourself---Well...How did I get here?",0,0
2012-03-09,props to black hippy gettin dat record deal,0,0
2012-03-09,they be like THERE HE GO,0,0
2012-03-10,time for some ddevilssss,0,0
2012-03-10,"yesss slow motion scenes of megan fox running, best part of this transformers movie LOL",0,0
2012-03-10,warm sweatpants right out of the dryer&gt;&gt;&gt;,0,0
2012-03-10,"Was gonna go outside today but its entirely too cold up here, movies and hockey all day ! Woo",0,0
2012-03-10,luckily this beard keeps me warm doe,0,0
2012-03-10,35 degrees wtf is this where did the 70 degree weather go,0,0
2012-03-10,Oops #toomuch,0,0
2012-03-10,It sucks losing multiple people who you always assumed you would be able to reminisce with,0,1
2012-03-10,I miss my cave at school and its only one night,0,0
2012-03-10,Its wierd sleeping alone after living in a triple,0,0
2012-03-10,Cocaine and sleep...80s of course ;),0,0
2012-03-10,CellarDoor,0,0
2012-03-10,"http://t.co/KYjBtYZW if only life was like this, music and everything",0,0
2012-03-10,how exactly does one suck a fuck!,0,0
2012-03-10,in bed before my parents and little brother #grandpastatus,0,0
2012-03-10,Or a girl who can rock messy hair,0,0
2012-03-10,Nothin like a girl who can rock a ponytail,0,0
2012-03-11,"I love my dads generation, just taught this guy how to use twitter",0,0
2012-03-11,Shoutout to other people walking around the mall alone #nofriendstweet,0,0
2012-03-11,"Alright enough talking to myself, day #2 of spring break and me sitting alone watching tv LOL",0,0
2012-03-11,You cant just hand your kid a puck like a soccer ball or football and say here go play in the yard,0,0
2012-03-11,"It takes a huge amount of investment from your parents, time, money, making the choice for their kid to get on the ice",0,0
2012-03-11,"It takes a huge commitment to become a hockey player, and its not like you can start on your own",0,0
2012-03-11,Hockey is such a beautiful unique sport,0,0
2012-03-11,Pittsburg is scary good even without crosby,0,0
2012-03-11,your language is OFFENSIVE,0,0
2012-03-11,none of us remember anything from last night lol REMEMBER?,0,0
2012-03-11,i dont get it “@leumas_deraj: RT “@realjondauch: good morning and goodnight person” RESPECTFUL”,0,0
2012-03-11,"and the couch marathon continues, the hangoverr",0,0
2012-03-11,devils cannot buy a goal god damn,0,0
2012-03-11,sooo bizzoredddd,0,0
2012-03-11,i take up the entire couch when im home #sorryimnotsorry,0,0
2012-03-12,lmao “@Jhennel: @leumas_deraj Jared where did you even come from?!?!”,0,0
2012-03-12,life goes onnn,0,0
2012-03-12,"So dig a shovel full of money, full of power, full of pussy, full of fame And bury yourself alive",0,0
2012-03-12,are you DRUNK right now,0,0
2012-03-12,wtf is with this rain all of a sudden such a buzzkill,0,0
2012-03-12,"""At the end of the day this ain't shit. It's all about your mommy.. And your family."" -Action Bronson",0,0
2012-03-12,"http://t.co/fg8xZBm7 he is the fuckin man, he speaks the truth",0,0
2012-03-12,my little brothers got swag and is funded by my parents #nofair,0,0
2012-03-12,i need a new twitter name,0,0
2012-03-12,YOLO,0,0
2012-03-12,even when its warm out its still cold somehow..#hackettstownproblems,0,0
2012-03-12,"i have a ridiculous crazy dream every time i sleep now lately, it makes real life so...boring?",0,0
2012-03-12,pause,0,0
2012-03-12,#someonecarryme,0,0
2012-03-12,"i need to find a way to crawl from my bed , down the stairs, and outside onto my deck so i can continue to sleep in the sun",0,0
2012-03-12,i wish i was as important as @JoeBudden so i could go on a rant about people/things that piss me off,0,0
2012-03-12,how can i sleep this much and still want more,0,1
2012-03-12,well goodmorning forreal this time,0,0
2012-03-12,wow if the  walking dead episode next week isnt crazy ill be so disappointed,0,0
2012-03-12,"cant sleep, oh well i sleep until 1 anyway",0,0
2012-03-12,#daylightsavingstweet,0,0
2012-03-12,its late..but is it REALLY?,0,0
2012-03-12,big week ahead of us people,0,0
2012-03-12,"http://t.co/L9L6LKqn beards are SO in, mines beginning to look similar",0,0
2012-03-12,hes a disgrace to 83 central @GoneNwild RT “@leumas_deraj: @JocelynSavanna 79 plum is gunna be the death of my liver”,0,0
2012-03-13,"http://t.co/wnAzU7qt lets go devils, philly thinks they are tha shit",0,0
2012-03-13,"everything is conditional, we just cant always anticipate the conditions",0,0
2012-03-13,10 pm for taylor allderdice smh,0,0
2012-03-13,I love practically green bananas #fact,0,0
2012-03-13,"where the FUCK is this wiz khalifa mixtape, debating going back to sleep",0,0
2012-03-13,well goodmornin,0,0
2012-03-13,Thats genius holy shit RT @alllllred they should make kegs full of wine. #justathought,0,0
2012-03-14,missing youuuououuu,0,0
2012-03-14,"i just want a blunt, a beer, and my balcony in new brunswick #homesick",0,0
2012-03-14,fuck.,0,0
2012-03-14,all i do is nap nap nap,0,0
2012-03-14,"another day, another room",0,0
2012-03-14,stinkbugs are so fuckin annoying,0,0
2012-03-14,yessss finally have it @idontknowwhattodowithmyhands,0,0
2012-03-14,lmao “@RUSquirrelProbs: looks like hibernation season is ending early...basically meaning bikini season is coming early too... #IMFUCKED”,0,0
2012-03-14,devils are losing and this tape aint droppin smh,0,0
2012-03-15,http://t.co/ak73gs6c sniped,0,0
2012-03-15,"Just ran 3 miles and then felt myself finally hitting my top speed in sprints, i think its safe to say im back in shape #letsblazeee",0,0
2012-03-15,I FOUND YOOHOO victoryyy,0,0
2012-03-15,soo earlyyy why am i doing this to myself,0,0
2012-03-15,http://t.co/IEtIIFe7,0,0
2012-03-15,i just want to watch the movie stranger than fiction is that too much to ask,0,0
2012-03-15,my joints crack more than an 80 year old,0,0
2012-03-15,alright someone needs to take these away from me,0,0
2012-03-15,bout to go IN on a bag of cheese doodles YOLO,0,0
2012-03-15,"""We have to remind you its only one half and its a very bad team"" on the knicks score right now lmao",0,0
2012-03-16,time to form the clothes pile at the end of my bed again,0,0
2012-03-16,"Ive been waiting so long, to be where im goinn, in the sunshine of your loveeeeeEEee",0,0
2012-03-16,My beard is absolutely longer than my hair,0,0
2012-03-16,http://t.co/ASNKB2D9 love the ghettoness,0,0
2012-03-16,must..get out..of bed..,0,0
2012-03-16,What a beautiful day! ...naht,0,0
2012-03-16,asap rocky is a cool dude,0,0
2012-03-16,"This lady at the gas station is so drunk, while im getting my 4 dollars of regular please",0,0
2012-03-17,Stoic,0,0
2012-03-17,Drugs man,0,0
2012-03-17,Yeah bitch,0,0
2012-03-17,*tweet about getting drunk on st pattys day*,0,0
2012-03-17,the penguins are going to win the cup this year #yeahisaidit,0,0
2012-03-17,i shampoo my beard more than my hair im pretty sure,0,0
2012-03-17,oh how i missed my tiny shower with a wrench for a handle,0,0
2012-03-17,its saturday right?,0,0
2012-03-17,happy Saturday,0,0
2012-03-17,i have never celebrated st pattys day and i never will,0,0
2012-03-17,OH YEAH ST PATTYS DAY YEAH,0,1
2012-03-17,i never beeennn this farrr,0,0
2012-03-17,man i was turnt up last night @RealWizKhalifa @RealTaylorGang,0,0
2012-03-18,Lmao RT “@NiaScott1: College is easy. The hard part is convincing yourself that you're not an alcoholic”,0,0
2012-03-18,wheres tha sun at,0,0
2012-03-18,nothin like a freshly clean beard,0,0
2012-03-18,"*tweet about being hungover after st pattys day""",0,1
2012-03-18,OH YEAH “@lauryfbaby_: sorority girls who wear snapback hats and stick out their tongues for pics”,0,0
2012-03-18,californication,0,0
2012-03-18,its not even mah birthday ;),0,0
2012-03-18,i told you i saw it all in a dreammmm,0,0
2012-03-19,womp,0,0
2012-03-19,I liked her like a simile,0,0
2012-03-19,Everyone and their mother is daydrinking right now,0,0
2012-03-19,Nap in classs,0,0
2012-03-19,Get head while im readin call that shit FACEBOOK,0,0
2012-03-19,Like you really dont know what yolo means,0,0
2012-03-19,Do you know what yolo means? #conversationsheardinclass,0,0
2012-03-19,Its so fuckin hotttt,0,0
2012-03-19,Hate when big people sit in front of me #goaway,0,0
2012-03-19,And my notebook is sticky from alcohol awesomee,0,0
2012-03-19,So hard to stay awake in class,0,0
2012-03-19,http://t.co/Ecl9o9pC,0,0
2012-03-19,really just cannot stand boat shoes especially on girls sorryyyy,0,0
2012-03-19,i keep zoning out while reading notes uhhh,0,0
2012-03-19,we really out here,0,0
2012-03-19,where da realness at,0,0
2012-03-19,so much fakeness,0,0
2012-03-19,hearing two girls who dont know each other meet/talk is so interesting,0,0
2012-03-19,#WaysToGetDumped grow out a hobo beard like me currently,0,0
2012-03-19,over 4000 tweets whattt,0,0
2012-03-19,Lol here=hear its early,0,0
2012-03-19,Is there anyone alive out dere can anybody here me,0,0
2012-03-19,well goodmorninggg,0,0
2012-03-19,this walking dead finale is disappointing so far,0,0
2012-03-19,that doesnt cost any money,0,0
2012-03-19,wish i had an endless cigarette pack,0,0
2012-03-19,go the whole wide world to find out where they hide her,0,0
2012-03-20,http://t.co/8H2M0SOv mustache swaggggggggg haters gon hate,0,1
2012-03-20,RT “@Jhennel: shout out to @Mofucka_Im_WiLL for the cupcake !! :D”,0,0
2012-03-20,Hope i dont get clapped up somehow,1,0
2012-03-20,Driving through the hood blasting 2 chainzz and asap thats how i rolll,0,0
2012-03-20,It would be nice if i could walk down brower steps jesus christ,0,0
2012-03-20,So torn about shaving my beard,0,0
2012-03-20,..IM COOL,0,0
2012-03-20,i remain like a ceiling fan,0,0
2012-03-20,it always bothers me when couples talk about the far future in relationships less than 6 months old LOL,0,0
2012-03-20,Watch out boys there a lot of sunglasses out there hiding ugly faces today,0,0
2012-03-20,What are jeans again?,0,0
2012-03-20,I remember in highschool it was wierd to wear gym shorts but now i wear them everyday...,0,0
2012-03-20,Aint shit nice,0,0
2012-03-20,Take a look aroundd,0,0
2012-03-20,...Until i shave it into an awesome mustache,0,0
2012-03-20,Potentially the last day of my majestic beards life...,0,0
2012-03-20,Just motivated me to study a little more before this exam hahah RT “@billsolecki: @Mofucka_Im_WiLL http://t.co/Xaht7KcX”,0,0
2012-03-20,Too earlyyy,0,0
2012-03-20,this exam tommorrow may ruin my A streak but who cares right?,0,0
2012-03-20,tryna move forward though it neva stops,0,0
2012-03-21,Previous tweet meant SHORTS and hoodie weather,0,0
2012-03-21,Get it in like pockets,0,0
2012-03-21,Sweatshirt and hoodie weather &gt;&gt;&gt;,0,0
2012-03-21,Life without a beard is a complete 360,0,0
2012-03-22,Sitting through an econometrics lecture is like putting your brain in a microwave for an hour and 20 minutes,0,0
2012-03-22,If only there was a dunkin donuts on college ave and not shitty abp,0,0
2012-03-22,Wish i could stop yawning,0,0
2012-03-22,This shit right here is like the calm before the storm,0,0
2012-03-23,bed + nyquil + cocaine 80s =naptimeeee,0,0
2012-03-23,DONT YOU WANT SOMEBODY TO LOVVVEEeeee,0,0
2012-03-24,i use my econometrics textbook for rolling more than i do reading,0,0
2012-03-24,i wonder what am i doin here?,0,0
2012-03-24,fuck em all,0,0
2012-03-25,why bother posting pictures from barstool shit you all dress and look EXACTLY THE SAME,0,0
2012-03-25,like the numbah after one ima get me two,0,0
2012-03-25,"...pause RT @tregmund: There are two types of men in this world, those who drink and those who pour. Shut up and fill my glass.",0,0
2012-03-26,"In the white room, with black curtains, near the station.",0,0
2012-03-26,Bitches mannn,0,0
2012-03-26,But i miss ya like yesterday,0,0
2012-03-26,Lol RT @alllllred Lol at how socially awkward and pathetic guys can be.  Cmon now,0,0
2012-03-26,"Oh mancuso, making jokes about bongs",0,0
2012-03-26,And is a bitch @rob_zin RT @MensHumor #EverybodyHasThatFriend who swears they'll never drink again when they're hungover.,0,0
2012-03-26,Its so hard to sleep in class alone,0,0
2012-03-26,"Its cold as balls what is this, i was warmer this morning when i left",0,0
2012-03-26,and i call myself a computer nerd HA,0,0
2012-03-26,have no idea where to put headphones in on a mac desktop ...,0,0
2012-03-26,hackettstown on national news for all this wowww,0,0
2012-03-26,Cotton candy=gross,0,0
2012-03-26,People go cray over cotton candy,0,0
2012-03-26,Also love when my garbage cans run away from me down the road,0,0
2012-03-26,Almost crossed easton without looking while texting #oops,0,0
2012-03-26,guy with ak47 outside of my highschool? every school in town on lockdown? oh hackettstown... hope everyone is safe,0,1
2012-03-26,will change in an hour or so,0,0
2012-03-26,"in an ""i can pass econometrics"" mood",0,0
2012-03-26,watching water boil is one of my favorite activities,0,0
2012-03-26,http://t.co/heZ3XbPE trey songz doin his thang on this beautiful morning,0,0
2012-03-26,http://t.co/S0R8lq0G goodmorningg,0,0
2012-03-26,http://t.co/VEYVXaOR my sunday evening,0,0
2012-03-26,brilliant! RT @chrissylnguyen: I hear clams are happy. I'm happy. Therefore I am a clam.,0,0
2012-03-27,duck face does nottt make you attractive #sorry,0,0
2012-03-27,just want chinese food and sleep but this paper has priority...,0,0
2012-03-27,dying from exhaustion bbl,0,0
2012-03-27,Did we really just not make the olympics?...,0,0
2012-03-27,"cocaine 80s to fall asleep, frank ocean to wake up #idigit",0,0
2012-03-27,in bed before 11 #grandpa,0,1
2012-03-28,Where did will go? Oh right hes in africa,0,0
2012-03-28,Wish i could pull a dave chappelle and just disappear to africa for awhile,0,1
2012-03-28,This girls shoulders are seriously twice the width of my shoulders,0,0
2012-03-28,Lmao just laughed out loud in theater apprecRT @_young33 i have three songs on my playlist. actually just one. levels. i play it three times,0,0
2012-03-28,Orrr until bullshitting no longer works...RT @toriesaywhat Yesssss bullshitting my prof so I can turn in a paper late. Winning forever,0,0
2012-03-28,Lmao yess RT @Jhennel @Mofucka_Im_WiLL http://t.co/Z5taIw2C... this is you,0,0
